id_mahasiswa,semester,kelas,jenis_kelamin,kehadiran_persen,tugas_rata,kuis_rata,nilai_uts,akses_lms,forum_posts,jam_belajar_per_minggu,jumlah_terlambat_tugas,ikut_bimbingan,nilai_uas,nilai_akhir,status_lulus
MHS01770,3,SI-C,P,75.6,63.6,39.2,56.4,47,1,5.0,1,Tidak,43.0,50.7,Tidak Lulus
MHS01771,3,SI-D,L,82.9,63.7,59.1,39.0,43,2,5.0,2,Ya,51.9,53.1,Tidak Lulus
MHS01772,5,SI-D,P,70.8,68.2,63.8,67.7,43,6,9.1,0,Tidak,65.3,66.3,Lulus
MHS01773,6,SI-C,L,95.9,99.7,98.1,87.0,47,3,9.7,2,Tidak,88.8,92.9,Lulus
MHS01774,6,SI-C,L,76.1,72.0,71.9,70.0,36,3,6.2,0,Tidak,58.7,67.5,Lulus
MHS01775,5,SI-B,P,85.4,77.4,74.4,68.9,54,2,8.6,0,Tidak,80.6,75.6,Lulus
MHS01776,2,SI-A,P,95.5,67.0,70.8,78.2,26,3,3.3,1,Tidak,68.3,71.0,Lulus
MHS01777,4,SI-A,L,90.4,78.4,67.8,81.6,51,4,10.6,0,Tidak,72.8,75.4,Lulus
MHS01778,3,SI-D,L,61.1,95.2,92.1,66.8,60,4,12.9,2,Ya,80.3,83.0,Lulus
MHS01779,2,SI-C,P,83.3,81.9,65.0,59.5,45,2,8.1,2,Tidak,74.9,70.8,Lulus
MHS01780,5,SI-B,L,88.2,51.9,36.8,47.3,35,2,0.2,1,Tidak,46.4,46.1,Tidak Lulus
MHS01781,1,SI-B,P,88.7,83.1,75.2,66.5,47,3,4.8,1,Tidak,79.6,76.3,Lulus
MHS01782,6,SI-B,P,64.6,79.5,74.0,72.8,47,4,8.3,3,Ya,56.6,69.9,Lulus
MHS01783,3,SI-B,P,70.1,58.4,43.7,43.0,42,1,5.2,0,Tidak,32.0,43.7,Tidak Lulus
MHS01784,4,SI-B,P,89.9,81.7,73.6,84.5,46,2,10.3,0,Tidak,80.1,80.3,Lulus
MHS01785,4,SI-A,L,68.9,72.1,61.0,39.4,37,2,8.3,3,Tidak,55.7,56.8,Tidak Lulus
MHS01786,6,SI-A,P,74.4,50.1,56.8,50.8,33,3,4.4,0,Tidak,39.9,48.6,Tidak Lulus
MHS01787,4,SI-A,P,96.9,72.9,78.0,85.5,39,3,6.6,0,Tidak,83.5,80.2,Lulus
MHS01788,4,SI-C,L,77.4,65.8,48.6,52.6,26,3,3.8,2,Ya,47.1,53.4,Tidak Lulus
MHS01789,1,SI-D,P,69.3,52.2,44.1,47.8,46,4,6.0,2,Tidak,48.5,48.4,Tidak Lulus
MHS01790,3,SI-B,L,67.5,58.2,51.1,57.7,42,2,4.8,1,Tidak,50.3,54.3,Tidak Lulus
MHS01791,1,SI-C,L,82.0,87.3,89.5,84.9,49,1,10.0,0,Tidak,81.6,85.4,Lulus
MHS01792,5,SI-B,L,62.0,83.2,73.6,67.7,50,4,12.8,2,Ya,71.7,74.0,Lulus
MHS01793,3,SI-A,P,75.0,47.8,38.6,55.1,36,1,2.2,1,Tidak,41.4,45.9,Tidak Lulus
MHS01794,4,SI-C,L,82.0,57.5,31.3,47.4,33,4,0.7,0,Tidak,41.8,45.0,Tidak Lulus
MHS01795,1,SI-A,P,93.6,56.8,54.0,64.9,30,4,5.8,0,Tidak,62.2,59.9,Tidak Lulus
MHS01796,1,SI-B,P,86.0,48.3,67.2,62.4,32,3,1.9,3,Tidak,47.5,55.4,Tidak Lulus
MHS01797,5,SI-B,L,69.4,97.1,75.3,50.8,45,6,6.6,2,Ya,60.3,70.1,Lulus
MHS01798,1,SI-D,L,92.1,74.1,79.0,68.3,39,2,8.7,1,Tidak,71.0,72.7,Lulus
MHS01799,1,SI-B,P,74.4,69.2,54.0,57.8,47,2,11.0,0,Tidak,55.6,59.2,Tidak Lulus
MHS01800,1,SI-A,L,63.2,71.9,65.0,66.8,46,3,7.1,0,Tidak,58.4,65.2,Lulus
MHS01801,6,SI-B,P,75.9,91.3,86.2,90.0,34,8,5.9,0,Tidak,74.7,85.0,Lulus
MHS01802,5,SI-D,L,95.3,56.8,52.5,40.7,30,1,0.6,1,Ya,60.0,52.9,Tidak Lulus
MHS01803,2,SI-D,L,80.0,74.8,62.8,58.4,49,6,6.6,3,Ya,61.6,64.3,Lulus
MHS01804,2,SI-A,P,78.2,90.8,65.0,77.2,44,4,6.7,1,Ya,60.0,73.0,Lulus
MHS01805,2,SI-C,L,97.6,100.0,76.9,67.1,33,4,8.4,1,Tidak,84.4,82.5,Lulus
MHS01806,5,SI-B,L,60.8,68.1,39.6,51.0,40,2,4.4,1,Tidak,31.8,47.2,Tidak Lulus
MHS01807,4,SI-D,L,62.6,45.9,68.7,57.3,40,2,5.2,1,Ya,65.5,59.2,Tidak Lulus
MHS01808,2,SI-B,L,58.6,32.0,41.0,38.0,37,2,2.1,4,Tidak,26.1,33.5,Tidak Lulus
MHS01809,1,SI-B,L,82.5,58.0,62.3,47.9,24,3,0.0,0,Tidak,45.2,52.5,Tidak Lulus
MHS01810,1,SI-C,P,80.0,54.5,56.2,55.2,28,2,3.2,0,Ya,50.7,53.9,Tidak Lulus
MHS01811,4,SI-D,L,96.5,67.0,64.1,53.8,25,5,1.8,1,Tidak,46.4,56.9,Tidak Lulus
MHS01812,5,SI-B,L,80.9,80.2,83.3,83.5,46,4,7.5,0,Tidak,74.0,79.8,Lulus
MHS01813,2,SI-D,P,73.2,72.5,75.1,54.0,36,3,4.9,3,Ya,52.9,62.5,Lulus
MHS01814,1,SI-A,L,78.0,78.6,85.3,71.5,46,2,4.9,1,Tidak,65.8,74.3,Lulus
MHS01815,1,SI-A,L,79.4,52.1,44.8,66.5,33,1,3.5,1,Tidak,55.1,55.1,Tidak Lulus
MHS01816,6,SI-B,P,57.9,47.4,39.6,46.8,23,2,0.0,2,Ya,36.6,42.4,Tidak Lulus
MHS01817,2,SI-D,P,100.0,84.8,82.1,67.3,48,8,11.0,1,Tidak,71.3,75.8,Lulus
MHS01818,5,SI-B,P,84.2,69.4,78.4,65.9,31,2,3.5,0,Ya,58.2,67.0,Lulus
MHS01819,4,SI-D,P,80.5,78.5,71.3,67.7,38,3,5.3,1,Tidak,65.1,70.3,Lulus
MHS01820,3,SI-D,L,85.4,62.2,64.0,59.3,33,5,2.1,0,Tidak,61.2,61.5,Lulus
MHS01821,2,SI-C,P,86.5,70.4,68.2,72.8,43,4,9.4,0,Tidak,68.9,70.1,Lulus
MHS01822,1,SI-C,L,76.3,84.3,74.3,74.7,44,5,6.9,1,Tidak,72.6,76.4,Lulus
MHS01823,4,SI-C,L,70.4,62.1,65.0,73.3,36,3,4.0,0,Tidak,59.1,64.6,Lulus
MHS01824,5,SI-B,L,85.2,80.7,63.2,63.6,37,1,5.3,0,Tidak,64.1,67.9,Lulus
MHS01825,4,SI-C,L,82.6,88.0,84.6,85.1,58,3,11.5,1,Tidak,84.8,85.6,Lulus
MHS01826,3,SI-C,L,68.3,55.4,59.8,51.2,57,7,6.3,3,Tidak,63.2,57.6,Tidak Lulus
MHS01827,1,SI-A,P,95.0,64.1,45.3,72.4,42,1,6.0,0,Tidak,63.3,62.2,Lulus
MHS01828,6,SI-D,L,81.5,67.0,74.6,65.4,35,3,3.7,3,Tidak,77.8,71.4,Lulus
MHS01829,5,SI-D,L,86.8,47.7,31.5,45.5,36,1,0.8,0,Tidak,42.9,42.5,Tidak Lulus
MHS01830,2,SI-C,L,94.7,73.5,71.2,67.9,43,1,6.0,1,Tidak,66.4,69.5,Lulus
MHS01831,6,SI-D,L,78.3,76.7,65.3,58.7,38,5,7.5,1,Tidak,75.3,69.5,Lulus
MHS01832,4,SI-A,P,81.8,100.0,58.3,79.6,50,6,9.8,0,Tidak,75.3,79.1,Lulus
MHS01833,4,SI-A,L,87.7,60.3,50.4,48.1,34,1,0.0,0,Tidak,35.9,48.0,Tidak Lulus
MHS01834,5,SI-C,L,69.3,43.5,38.1,22.8,26,1,3.1,5,Ya,18.9,29.9,Tidak Lulus
MHS01835,5,SI-A,L,78.6,81.7,83.6,62.6,36,4,4.8,2,Ya,71.9,74.4,Lulus
MHS01836,4,SI-D,P,79.5,59.3,70.3,63.9,47,2,6.5,1,Ya,64.6,64.2,Lulus
MHS01837,1,SI-B,L,66.5,62.2,51.2,39.8,30,4,6.1,4,Tidak,33.9,45.9,Tidak Lulus
MHS01838,2,SI-D,L,100.0,70.4,56.5,60.2,44,4,6.1,0,Tidak,51.3,59.3,Tidak Lulus
MHS01839,6,SI-B,L,61.1,64.1,56.4,37.7,45,6,7.7,3,Ya,45.1,50.3,Tidak Lulus
MHS01840,2,SI-C,L,62.4,51.9,57.9,41.3,31,0,3.8,3,Tidak,45.0,48.4,Tidak Lulus
MHS01841,3,SI-B,L,93.8,94.0,85.6,95.9,49,3,9.3,1,Tidak,82.9,89.5,Lulus
MHS01842,3,SI-A,P,86.6,73.3,63.8,62.7,40,2,7.8,0,Tidak,61.6,65.2,Lulus
MHS01843,3,SI-D,P,65.7,76.9,72.1,62.7,37,5,5.5,1,Tidak,51.8,64.9,Lulus
MHS01844,4,SI-B,P,85.3,100.0,92.3,100.0,41,4,11.3,2,Ya,85.0,94.0,Lulus
MHS01845,6,SI-D,L,95.6,76.3,91.9,84.4,47,4,11.2,1,Tidak,84.1,83.8,Lulus
MHS01846,2,SI-C,L,77.6,78.6,80.5,76.1,45,1,9.3,0,Tidak,69.2,75.5,Lulus
MHS01847,1,SI-C,L,100.0,47.0,49.6,44.1,26,0,0.0,2,Tidak,41.6,45.2,Tidak Lulus
MHS01848,2,SI-A,P,57.3,68.4,76.1,65.3,59,5,11.2,2,Ya,71.2,70.0,Lulus
MHS01849,6,SI-C,P,86.3,78.5,89.7,90.3,46,2,8.9,2,Tidak,69.4,81.0,Lulus
MHS01850,4,SI-B,P,92.0,100.0,83.7,76.4,53,6,12.5,0,Ya,91.2,88.2,Lulus
MHS01851,2,SI-C,L,88.7,88.2,54.4,67.7,44,4,10.2,1,Tidak,67.5,70.1,Lulus
MHS01852,5,SI-A,L,75.5,92.3,83.6,69.7,43,3,11.2,0,Tidak,85.9,83.0,Lulus
MHS01853,5,SI-D,L,74.5,86.9,62.7,80.4,50,3,9.1,1,Tidak,74.8,76.8,Lulus
MHS01854,5,SI-D,P,83.3,94.0,99.8,77.2,49,3,10.5,0,Tidak,91.2,90.1,Lulus
MHS01855,6,SI-C,P,87.8,86.1,72.5,69.6,53,3,12.5,2,Tidak,76.3,76.3,Lulus
MHS01856,2,SI-B,P,85.2,84.8,71.4,60.8,40,5,7.1,2,Tidak,61.6,69.2,Lulus
MHS01857,5,SI-A,L,90.5,57.5,40.0,40.0,31,0,1.8,1,Tidak,53.1,48.3,Tidak Lulus
MHS01858,3,SI-B,L,65.8,53.1,38.3,44.2,42,2,5.6,3,Ya,42.9,44.9,Tidak Lulus
MHS01859,5,SI-A,P,75.3,72.9,74.7,65.8,42,3,7.7,0,Tidak,66.4,69.5,Lulus
MHS01860,5,SI-C,P,66.7,65.3,68.3,58.4,41,3,6.7,5,Tidak,42.5,57.3,Tidak Lulus
MHS01861,5,SI-A,L,73.4,70.0,72.2,65.7,41,2,2.8,2,Ya,63.1,67.3,Lulus
MHS01862,4,SI-A,L,90.2,56.5,74.3,49.1,39,3,1.6,1,Ya,53.9,57.4,Tidak Lulus
MHS01863,1,SI-C,L,79.3,62.2,53.0,59.4,50,4,4.3,0,Tidak,52.7,56.8,Tidak Lulus
MHS01864,4,SI-B,L,100.0,77.5,62.2,63.9,40,3,8.9,1,Tidak,70.0,68.8,Lulus
MHS01865,6,SI-C,L,80.3,89.9,85.3,81.4,52,4,11.2,0,Tidak,75.3,82.5,Lulus
MHS01866,6,SI-A,P,78.7,77.0,79.7,71.1,54,5,9.2,4,Tidak,59.6,70.8,Lulus
MHS01867,1,SI-C,L,79.3,92.0,92.3,79.8,44,3,9.7,0,Tidak,72.0,83.0,Lulus
MHS01868,1,SI-A,L,70.3,83.9,60.8,74.8,38,2,6.3,0,Tidak,70.7,73.0,Lulus
MHS01869,1,SI-C,L,77.3,45.2,50.2,36.4,34,1,1.3,1,Tidak,48.9,45.1,Tidak Lulus
MHS01870,5,SI-D,P,91.5,68.2,66.3,56.5,41,1,5.1,1,Ya,74.8,66.9,Lulus
MHS01871,5,SI-D,P,79.4,79.2,60.9,66.9,37,4,5.7,0,Ya,72.6,70.5,Lulus
MHS01872,2,SI-C,L,68.5,54.5,64.9,69.1,35,0,5.0,4,Ya,32.8,53.7,Tidak Lulus
MHS01873,3,SI-B,P,66.9,70.1,75.1,56.5,33,4,6.7,1,Ya,62.0,65.3,Lulus
MHS01874,5,SI-A,P,72.6,46.3,73.3,59.1,39,3,7.8,1,Tidak,52.6,56.8,Tidak Lulus
MHS01875,5,SI-D,L,78.9,78.7,98.5,88.6,47,5,9.1,1,Tidak,94.9,90.0,Lulus
MHS01876,4,SI-B,L,92.3,83.3,82.6,84.1,38,3,5.7,0,Tidak,78.5,81.9,Lulus
MHS01877,4,SI-A,P,61.9,52.1,37.9,42.4,37,2,0.8,4,Tidak,24.8,38.6,Tidak Lulus
MHS01878,3,SI-D,P,74.2,84.1,77.0,63.1,30,4,5.1,1,Tidak,57.7,69.5,Lulus
MHS01879,2,SI-D,P,79.7,90.0,45.1,62.6,41,3,6.6,0,Tidak,49.9,62.1,Lulus
MHS01880,4,SI-C,P,56.0,61.6,64.1,56.8,50,3,10.2,2,Tidak,51.4,57.8,Tidak Lulus
MHS01881,4,SI-A,P,68.0,57.6,57.0,57.1,41,4,4.8,5,Tidak,32.4,49.8,Tidak Lulus
MHS01882,6,SI-B,L,69.8,78.6,64.0,61.6,51,3,8.0,2,Ya,47.2,62.0,Lulus
MHS01883,4,SI-B,L,68.4,90.8,69.7,75.4,53,4,7.4,4,Ya,58.5,73.0,Lulus
MHS01884,5,SI-B,L,80.3,66.5,64.3,59.8,41,8,6.6,3,Tidak,50.6,59.6,Tidak Lulus
MHS01885,1,SI-A,L,76.1,68.5,57.7,62.8,42,2,9.3,1,Tidak,59.1,62.1,Lulus
MHS01886,3,SI-B,P,71.3,69.3,67.8,59.8,39,2,4.5,1,Ya,60.5,64.0,Lulus
MHS01887,1,SI-B,P,83.1,61.3,66.5,60.1,39,1,4.8,1,Tidak,55.9,60.4,Lulus
MHS01888,2,SI-B,P,98.7,71.5,75.7,71.8,49,1,6.5,1,Tidak,68.0,71.4,Lulus
MHS01889,5,SI-C,L,97.7,70.8,54.7,62.4,38,2,4.6,2,Tidak,61.1,62.6,Lulus
MHS01890,6,SI-C,P,54.9,80.4,53.0,43.8,42,3,8.0,1,Tidak,58.0,59.0,Tidak Lulus
MHS01891,1,SI-A,L,84.9,50.6,34.5,44.4,36,3,4.4,2,Tidak,35.5,41.3,Tidak Lulus
MHS01892,3,SI-A,L,75.9,74.1,76.2,79.1,52,2,7.2,3,Tidak,65.6,73.2,Lulus
MHS01893,5,SI-B,P,79.9,54.6,62.5,44.1,39,2,6.2,1,Tidak,50.5,52.3,Tidak Lulus
MHS01894,2,SI-C,P,73.2,57.4,54.8,51.2,38,8,7.1,3,Tidak,53.0,54.0,Tidak Lulus
MHS01895,4,SI-D,P,79.4,64.9,55.7,54.6,48,5,5.1,0,Tidak,56.0,57.8,Tidak Lulus
MHS01896,5,SI-D,L,79.8,61.7,62.3,62.4,45,4,5.5,1,Tidak,51.4,58.9,Tidak Lulus
MHS01897,4,SI-B,L,71.1,85.8,55.0,67.3,38,5,6.8,0,Tidak,62.3,68.0,Lulus
MHS01898,2,SI-B,L,67.2,68.6,68.0,60.3,42,1,7.1,3,Tidak,47.0,59.9,Tidak Lulus
MHS01899,2,SI-C,L,72.6,77.0,56.7,42.1,35,4,6.5,3,Tidak,42.4,53.8,Tidak Lulus
MHS01900,5,SI-C,P,80.8,73.5,62.7,50.0,54,6,11.6,2,Tidak,70.1,64.4,Lulus
MHS01901,4,SI-C,P,85.2,58.4,48.9,31.8,29,1,3.5,2,Tidak,42.7,45.1,Tidak Lulus
MHS01902,1,SI-A,P,88.2,72.9,81.9,72.3,38,4,6.3,0,Tidak,56.6,69.7,Lulus
MHS01903,5,SI-A,L,72.1,30.0,35.8,26.2,21,3,1.8,0,Tidak,15.0,25.7,Tidak Lulus
MHS01904,1,SI-B,P,81.4,70.6,69.4,45.2,39,2,7.6,3,Tidak,52.2,58.5,Tidak Lulus
MHS01905,5,SI-A,L,89.6,64.0,70.9,56.9,46,0,3.2,1,Tidak,52.6,60.2,Lulus
MHS01906,2,SI-C,P,92.0,70.9,59.1,58.7,44,2,5.7,1,Tidak,60.2,62.3,Lulus
MHS01907,6,SI-C,L,77.3,57.8,67.6,60.6,36,2,5.4,0,Ya,60.8,61.4,Lulus
MHS01908,3,SI-A,L,75.3,58.6,60.4,57.4,44,1,7.3,2,Ya,54.2,57.3,Tidak Lulus
MHS01909,2,SI-D,L,80.3,37.6,72.5,58.7,40,1,4.8,0,Ya,49.7,53.5,Tidak Lulus
MHS01910,1,SI-B,P,64.2,48.3,71.1,60.5,35,2,4.7,2,Ya,57.0,58.5,Tidak Lulus
MHS01911,2,SI-D,L,75.7,74.6,71.0,67.6,45,5,10.8,0,Tidak,60.4,67.9,Lulus
MHS01912,6,SI-B,L,86.9,100.0,78.3,84.1,35,3,7.4,1,Tidak,84.9,87.2,Lulus
MHS01913,6,SI-D,P,85.7,50.8,33.2,45.1,37,4,4.8,1,Tidak,49.5,45.5,Tidak Lulus
MHS01914,3,SI-A,L,74.8,72.1,71.6,59.0,50,1,5.7,3,Tidak,50.2,62.2,Lulus
MHS01915,3,SI-B,L,80.6,89.4,73.3,71.6,54,4,11.4,0,Tidak,78.2,78.4,Lulus
MHS01916,5,SI-B,L,68.1,87.3,70.9,63.8,41,0,5.8,3,Tidak,53.8,68.1,Lulus
MHS01917,6,SI-B,L,86.4,79.1,66.3,72.9,37,5,4.4,0,Tidak,77.1,74.4,Lulus
MHS01918,4,SI-C,P,77.1,44.8,43.5,51.5,30,2,4.4,2,Tidak,37.3,44.0,Tidak Lulus
MHS01919,3,SI-C,P,74.7,62.6,55.9,62.2,40,1,4.9,0,Tidak,60.0,60.4,Lulus
MHS01920,3,SI-D,L,73.7,46.1,65.2,54.9,33,2,4.7,3,Ya,38.7,49.9,Tidak Lulus
MHS01921,4,SI-A,P,77.2,62.8,73.0,50.8,42,2,2.7,2,Ya,56.1,59.8,Tidak Lulus
MHS01922,1,SI-C,L,72.6,60.8,55.8,77.1,29,2,3.1,0,Ya,60.2,63.7,Lulus
MHS01923,4,SI-B,L,85.9,70.3,55.0,48.0,29,0,4.0,2,Tidak,53.9,56.7,Tidak Lulus
MHS01924,2,SI-C,L,73.3,66.5,64.1,60.6,35,5,8.3,3,Tidak,58.6,62.2,Lulus
MHS01925,5,SI-A,L,97.1,57.4,64.8,86.7,35,3,5.4,2,Tidak,62.2,67.6,Lulus
MHS01926,1,SI-C,L,95.6,69.7,85.2,81.1,39,1,5.9,1,Tidak,57.0,71.8,Lulus
MHS01927,4,SI-B,P,67.3,77.5,56.8,54.1,51,3,10.3,3,Ya,47.6,58.5,Tidak Lulus
MHS01928,3,SI-D,P,78.8,80.9,87.1,87.4,45,4,10.4,0,Tidak,63.6,78.6,Lulus
MHS01929,4,SI-B,L,70.2,73.2,60.9,60.3,36,3,5.7,2,Ya,54.6,61.9,Lulus
MHS01930,1,SI-A,P,74.1,69.2,64.5,53.9,38,0,4.6,1,Tidak,60.5,61.8,Lulus
MHS01931,4,SI-D,P,100.0,68.3,76.4,73.3,25,2,3.9,0,Tidak,62.4,69.4,Lulus
MHS01932,4,SI-C,P,74.3,82.8,82.4,70.0,57,5,8.6,1,Tidak,67.8,75.0,Lulus
MHS01933,4,SI-C,P,82.3,68.8,56.1,59.8,35,1,5.9,0,Ya,55.8,60.1,Lulus
MHS01934,4,SI-C,L,84.5,78.7,67.0,68.3,34,0,5.3,0,Tidak,65.1,69.7,Lulus
MHS01935,4,SI-D,P,66.0,62.7,52.4,59.0,41,0,4.1,0,Tidak,50.9,56.2,Tidak Lulus
MHS01936,5,SI-B,P,67.7,91.5,63.3,70.9,39,4,4.2,1,Tidak,59.2,71.0,Lulus
MHS01937,2,SI-D,P,63.5,67.9,82.6,60.0,41,2,7.5,1,Tidak,51.5,63.9,Lulus
MHS01938,5,SI-D,L,67.4,48.9,52.5,49.8,24,1,2.6,2,Ya,46.2,49.0,Tidak Lulus
MHS01939,3,SI-A,L,43.8,77.9,68.4,57.7,46,5,9.5,1,Tidak,63.4,66.6,Lulus
MHS01940,1,SI-D,L,84.5,60.3,53.7,61.0,33,1,4.9,3,Ya,57.8,58.4,Tidak Lulus
MHS01941,1,SI-C,L,100.0,78.9,78.0,65.7,40,2,6.1,2,Tidak,59.4,69.6,Lulus
MHS01942,2,SI-B,L,79.8,55.8,51.2,52.2,33,3,2.5,1,Tidak,32.0,46.8,Tidak Lulus
MHS01943,5,SI-B,P,61.0,54.7,52.3,33.5,43,3,6.5,3,Tidak,36.8,43.6,Tidak Lulus
MHS01944,4,SI-B,L,70.3,46.7,43.4,53.9,38,3,5.5,0,Tidak,56.3,50.7,Tidak Lulus
MHS01945,5,SI-C,P,72.5,61.4,73.7,76.9,40,3,6.3,1,Tidak,47.3,63.5,Lulus
MHS01946,3,SI-C,L,65.8,78.8,74.6,78.7,43,2,10.9,3,Tidak,60.4,72.4,Lulus
MHS01947,3,SI-C,P,88.3,83.0,66.5,75.3,46,3,7.0,2,Tidak,78.5,76.4,Lulus
MHS01948,1,SI-C,L,87.7,98.2,68.0,76.5,38,3,4.1,1,Tidak,77.0,80.4,Lulus
MHS01949,2,SI-C,L,64.1,69.3,54.0,68.3,33,3,4.4,3,Ya,53.4,61.2,Lulus
MHS01950,3,SI-D,P,86.7,88.1,73.4,69.5,45,5,8.3,1,Tidak,63.4,73.1,Lulus
MHS01951,1,SI-C,P,96.3,93.0,80.1,79.4,39,3,10.4,1,Tidak,89.3,85.9,Lulus
MHS01952,2,SI-C,P,100.0,93.2,84.3,94.2,50,4,7.3,0,Tidak,84.1,88.9,Lulus
MHS01953,4,SI-C,L,100.0,91.5,86.1,80.5,51,4,8.6,2,Tidak,63.6,79.3,Lulus
MHS01954,5,SI-C,L,67.2,69.2,64.3,51.4,41,5,8.3,3,Tidak,62.5,61.8,Lulus
MHS01955,6,SI-B,P,100.0,100.0,100.0,79.2,48,3,10.8,1,Tidak,78.9,88.5,Lulus
MHS01956,6,SI-C,L,73.7,62.2,44.7,37.4,30,1,0.7,5,Tidak,55.2,50.4,Tidak Lulus
MHS01957,4,SI-D,P,70.9,81.5,72.0,83.3,36,4,8.5,0,Tidak,68.8,76.2,Lulus
MHS01958,3,SI-D,L,81.9,84.2,92.9,79.9,35,2,9.5,0,Tidak,79.2,83.4,Lulus
MHS01959,4,SI-D,L,71.0,68.7,68.3,54.5,32,0,2.5,0,Tidak,53.1,60.4,Lulus
MHS01960,5,SI-A,L,82.8,67.6,61.6,59.9,39,1,3.8,1,Tidak,53.6,60.3,Lulus
MHS01961,1,SI-B,L,62.2,57.5,40.7,47.1,32,1,3.9,2,Tidak,44.0,47.5,Tidak Lulus
MHS01962,3,SI-C,P,75.1,59.7,79.8,45.0,36,4,4.3,4,Tidak,49.6,57.0,Tidak Lulus
MHS01963,5,SI-A,P,93.4,87.8,72.8,63.6,52,3,5.1,3,Tidak,65.7,72.1,Lulus
MHS01964,3,SI-C,L,77.3,74.3,69.7,53.0,45,1,7.2,2,Tidak,49.3,60.6,Lulus
MHS01965,4,SI-A,P,79.7,36.6,47.7,60.2,45,4,9.1,3,Tidak,46.5,47.7,Tidak Lulus
MHS01966,4,SI-A,L,83.7,98.4,77.1,78.4,40,1,9.7,0,Ya,70.5,80.8,Lulus
MHS01967,2,SI-D,L,92.0,72.2,92.6,74.9,33,2,4.0,0,Tidak,73.6,77.4,Lulus
MHS01968,3,SI-D,L,58.1,53.8,53.0,45.5,37,0,4.0,2,Ya,43.4,48.4,Tidak Lulus
MHS01969,2,SI-A,P,85.0,66.2,80.8,64.4,45,2,10.4,0,Tidak,69.4,69.6,Lulus
MHS01970,1,SI-D,P,74.8,78.3,69.8,70.3,41,5,8.4,2,Tidak,72.7,72.9,Lulus
MHS01971,1,SI-A,P,80.0,64.2,63.5,76.4,41,3,6.7,1,Tidak,67.5,68.1,Lulus
MHS01972,5,SI-B,P,90.7,83.1,83.7,73.3,37,3,7.9,0,Ya,91.4,83.3,Lulus
MHS01973,2,SI-D,P,63.7,54.0,43.8,51.5,35,7,6.4,4,Ya,51.1,50.5,Tidak Lulus
MHS01974,3,SI-D,P,65.8,72.5,86.8,67.3,49,5,8.1,2,Ya,67.2,72.5,Lulus
MHS01975,2,SI-D,P,54.8,73.2,74.1,55.7,43,2,5.5,0,Tidak,53.0,62.9,Lulus
MHS01976,6,SI-B,P,71.4,90.5,89.8,80.7,43,3,7.3,3,Ya,61.5,79.2,Lulus
MHS01977,2,SI-A,L,94.0,74.2,66.4,53.7,40,2,2.0,0,Tidak,70.0,66.3,Lulus
MHS01978,3,SI-C,L,76.6,40.5,51.4,39.0,31,5,4.4,0,Tidak,48.6,44.7,Tidak Lulus
MHS01979,6,SI-D,L,61.9,70.2,61.5,69.4,40,3,4.5,2,Ya,52.5,63.0,Lulus
MHS01980,5,SI-A,L,72.2,71.3,52.5,54.8,35,1,5.4,0,Tidak,55.3,58.6,Tidak Lulus
MHS01981,2,SI-B,P,60.1,70.7,65.7,66.6,35,3,3.7,1,Ya,57.2,64.6,Lulus
MHS01982,5,SI-C,L,64.5,82.0,72.3,63.2,38,1,4.9,1,Tidak,57.1,67.9,Lulus
MHS01983,3,SI-D,P,82.7,51.2,56.7,33.2,27,3,2.0,1,Tidak,49.6,47.3,Tidak Lulus
MHS01984,3,SI-B,L,63.9,91.2,59.7,68.4,53,4,8.1,2,Tidak,51.0,67.1,Lulus
MHS01985,1,SI-B,L,91.4,56.7,57.3,62.0,39,2,6.3,2,Tidak,61.4,59.6,Tidak Lulus
MHS01986,1,SI-C,L,77.1,30.0,39.1,35.5,34,0,1.4,0,Tidak,43.5,37.2,Tidak Lulus
MHS01987,5,SI-A,P,79.0,86.7,75.5,77.0,45,2,4.0,2,Tidak,57.4,73.2,Lulus
MHS01988,3,SI-D,L,74.7,62.2,67.8,70.7,40,5,7.5,0,Tidak,49.3,61.6,Lulus
MHS01989,3,SI-D,L,87.3,82.3,88.1,69.4,36,2,4.9,1,Tidak,71.9,77.1,Lulus
MHS01990,5,SI-A,P,87.4,63.8,59.2,69.1,35,4,4.4,1,Tidak,66.2,64.9,Lulus
MHS01991,5,SI-A,P,82.0,63.2,62.2,63.0,39,3,6.3,1,Tidak,52.0,59.6,Tidak Lulus
MHS01992,1,SI-A,L,84.8,71.3,83.3,74.0,48,1,7.5,0,Tidak,59.9,71.0,Lulus
MHS01993,4,SI-C,L,75.5,47.2,43.5,40.3,26,2,2.2,1,Tidak,25.9,38.3,Tidak Lulus
MHS01994,1,SI-C,L,84.5,88.2,69.0,65.7,49,4,8.2,0,Tidak,78.4,75.8,Lulus
MHS01995,5,SI-D,P,73.9,66.0,67.5,71.6,39,4,4.1,1,Tidak,58.3,65.4,Lulus
MHS01996,4,SI-C,L,78.0,89.0,78.1,76.6,36,2,6.4,0,Tidak,79.5,80.9,Lulus
MHS01997,6,SI-B,L,74.7,65.3,45.8,63.1,31,1,6.4,0,Tidak,34.1,51.5,Tidak Lulus
MHS01998,1,SI-D,L,72.5,60.4,48.8,46.3,32,1,4.9,3,Tidak,42.5,49.2,Tidak Lulus
MHS01999,1,SI-C,L,69.7,68.6,49.3,55.8,34,2,3.4,2,Ya,57.3,58.1,Tidak Lulus
