id_tiket,tanggal_lapor,hari_lapor,jam_lapor,unit_pelapor,kategori_masalah,prioritas,kanal_laporan,waktu_respons_menit,waktu_selesai_jam,jumlah_teknisi,eskalasi,status_sla,kepuasan_1_5
TIK02549,2026-03-03,Selasa,12:25,Akademik,Sistem Akademik,Rendah,Email,74,13.5,1,Ya,Sesuai SLA,4
TIK02550,2026-03-03,Selasa,12:25,Perpustakaan,Komputer/Laptop,Sedang,Email,68,6.3,2,Tidak,Sesuai SLA,4
TIK02551,2026-03-03,Selasa,13:05,Akademik,Proyektor,Tinggi,Form Online,35,4.7,1,Tidak,Sesuai SLA,5
TIK02552,2026-03-03,Selasa,13:20,Akademik,Akun/Login,Rendah,WhatsApp,39,4.5,1,Tidak,Sesuai SLA,5
TIK02553,2026-03-03,Selasa,13:30,Program Studi,Internet/WiFi,Sedang,WhatsApp,26,9.4,1,Ya,Sesuai SLA,3
TIK02554,2026-03-03,Selasa,14:05,Program Studi,Komputer/Laptop,Rendah,WhatsApp,34,5.6,1,Tidak,Sesuai SLA,5
TIK02555,2026-03-03,Selasa,14:10,Kemahasiswaan,Sistem Akademik,Rendah,WhatsApp,32,14.3,1,Tidak,Sesuai SLA,4
TIK02556,2026-03-03,Selasa,14:15,Laboratorium,Komputer/Laptop,Rendah,Email,73,10.7,1,Ya,Sesuai SLA,4
TIK02557,2026-03-03,Selasa,15:55,Laboratorium,Printer,Rendah,Email,96,3.6,2,Tidak,Sesuai SLA,4
TIK02558,2026-03-03,Selasa,16:05,Laboratorium,Sistem Akademik,Rendah,WhatsApp,33,10.4,1,Tidak,Sesuai SLA,4
TIK02559,2026-03-03,Selasa,17:15,Akademik,Akun/Login,Rendah,Datang Langsung,28,0.5,1,Tidak,Sesuai SLA,4
TIK02560,2026-03-04,Rabu,07:15,Umum,Komputer/Laptop,Rendah,WhatsApp,36,6.3,2,Tidak,Sesuai SLA,4
TIK02561,2026-03-04,Rabu,07:25,Program Studi,Printer,Sedang,Form Online,45,7.3,2,Ya,Sesuai SLA,4
TIK02562,2026-03-04,Rabu,07:25,Keuangan,Printer,Rendah,Datang Langsung,40,5.5,2,Tidak,Sesuai SLA,4
TIK02563,2026-03-04,Rabu,07:40,Program Studi,Printer,Sedang,WhatsApp,39,3.8,1,Tidak,Sesuai SLA,5
TIK02564,2026-03-04,Rabu,08:00,Akademik,Internet/WiFi,Rendah,Email,74,11.4,1,Ya,Sesuai SLA,2
TIK02565,2026-03-04,Rabu,08:35,Umum,Printer,Sedang,WhatsApp,35,5.0,1,Tidak,Sesuai SLA,5
TIK02566,2026-03-04,Rabu,08:40,Program Studi,Internet/WiFi,Tinggi,WhatsApp,18,7.9,1,Tidak,Lewat SLA,4
TIK02567,2026-03-04,Rabu,08:45,Akademik,Internet/WiFi,Sedang,Form Online,61,9.1,1,Tidak,Sesuai SLA,3
TIK02568,2026-03-04,Rabu,08:50,Keuangan,Sistem Akademik,Tinggi,Datang Langsung,27,10.3,2,Tidak,Lewat SLA,3
TIK02569,2026-03-04,Rabu,08:55,Perpustakaan,Proyektor,Sedang,WhatsApp,52,3.8,1,Tidak,Sesuai SLA,4
TIK02570,2026-03-04,Rabu,09:00,Laboratorium,Sistem Akademik,Rendah,Email,87,10.1,1,Tidak,Sesuai SLA,3
TIK02571,2026-03-04,Rabu,09:00,Laboratorium,Akun/Login,Rendah,WhatsApp,66,4.1,1,Tidak,Sesuai SLA,4
TIK02572,2026-03-04,Rabu,09:10,Program Studi,Printer,Rendah,Form Online,75,2.4,1,Tidak,Sesuai SLA,4
TIK02573,2026-03-04,Rabu,09:15,Umum,Sistem Akademik,Rendah,Form Online,53,10.5,1,Tidak,Sesuai SLA,4
TIK02574,2026-03-04,Rabu,09:20,Laboratorium,Internet/WiFi,Tinggi,Email,69,10.8,1,Tidak,Lewat SLA,3
TIK02575,2026-03-04,Rabu,09:25,Laboratorium,Sistem Akademik,Sedang,Email,102,13.4,1,Ya,Lewat SLA,3
TIK02576,2026-03-04,Rabu,09:45,Keuangan,Proyektor,Sedang,WhatsApp,48,5.8,1,Tidak,Sesuai SLA,4
TIK02577,2026-03-04,Rabu,09:50,Kemahasiswaan,Akun/Login,Rendah,Email,94,6.5,1,Tidak,Sesuai SLA,4
TIK02578,2026-03-04,Rabu,09:55,Laboratorium,Internet/WiFi,Rendah,Datang Langsung,31,6.0,1,Tidak,Sesuai SLA,5
TIK02579,2026-03-04,Rabu,10:00,Keuangan,Sistem Akademik,Rendah,Email,108,12.7,2,Ya,Sesuai SLA,3
TIK02580,2026-03-04,Rabu,10:15,Laboratorium,Proyektor,Rendah,Email,93,3.1,2,Tidak,Sesuai SLA,4
TIK02581,2026-03-04,Rabu,10:35,Akademik,Proyektor,Rendah,WhatsApp,117,5.1,2,Tidak,Sesuai SLA,4
TIK02582,2026-03-04,Rabu,10:50,Program Studi,Sistem Akademik,Tinggi,WhatsApp,71,13.5,3,Ya,Lewat SLA,2
TIK02583,2026-03-04,Rabu,10:55,Program Studi,Sistem Akademik,Tinggi,Email,56,15.9,1,Tidak,Lewat SLA,2
TIK02584,2026-03-04,Rabu,10:55,Akademik,Komputer/Laptop,Rendah,WhatsApp,65,7.4,1,Tidak,Sesuai SLA,4
TIK02585,2026-03-04,Rabu,11:05,Akademik,Akun/Login,Sedang,Form Online,41,2.2,1,Tidak,Sesuai SLA,5
TIK02586,2026-03-04,Rabu,11:05,Keuangan,Komputer/Laptop,Rendah,Form Online,49,4.4,1,Tidak,Sesuai SLA,4
TIK02587,2026-03-04,Rabu,11:10,Laboratorium,Internet/WiFi,Sedang,Datang Langsung,44,5.7,2,Tidak,Sesuai SLA,4
TIK02588,2026-03-04,Rabu,11:25,Program Studi,Sistem Akademik,Rendah,WhatsApp,43,13.3,2,Ya,Sesuai SLA,5
TIK02589,2026-03-04,Rabu,11:30,Program Studi,Printer,Rendah,Form Online,59,3.3,1,Tidak,Sesuai SLA,4
TIK02590,2026-03-04,Rabu,11:35,Akademik,Internet/WiFi,Rendah,Form Online,77,5.8,1,Tidak,Sesuai SLA,3
TIK02591,2026-03-04,Rabu,11:55,Akademik,Sistem Akademik,Tinggi,Email,59,11.6,2,Tidak,Lewat SLA,2
TIK02592,2026-03-04,Rabu,11:55,Akademik,Sistem Akademik,Rendah,WhatsApp,45,11.5,1,Tidak,Sesuai SLA,4
TIK02593,2026-03-04,Rabu,12:00,Akademik,Komputer/Laptop,Rendah,Datang Langsung,46,6.1,1,Tidak,Sesuai SLA,4
TIK02594,2026-03-04,Rabu,12:05,Akademik,Akun/Login,Sedang,WhatsApp,30,1.8,2,Tidak,Sesuai SLA,4
TIK02595,2026-03-04,Rabu,12:10,Program Studi,Akun/Login,Rendah,WhatsApp,45,2.6,1,Tidak,Sesuai SLA,5
TIK02596,2026-03-04,Rabu,12:15,Laboratorium,Sistem Akademik,Sedang,WhatsApp,34,11.0,1,Tidak,Lewat SLA,2
TIK02597,2026-03-04,Rabu,12:20,Program Studi,Komputer/Laptop,Rendah,WhatsApp,43,7.4,1,Tidak,Sesuai SLA,5
TIK02598,2026-03-04,Rabu,12:25,Program Studi,Proyektor,Sedang,Email,62,4.4,2,Tidak,Sesuai SLA,4
TIK02599,2026-03-04,Rabu,12:35,Akademik,Sistem Akademik,Rendah,Datang Langsung,50,12.2,1,Ya,Sesuai SLA,4
TIK02600,2026-03-04,Rabu,12:35,Perpustakaan,Sistem Akademik,Tinggi,WhatsApp,25,12.7,3,Ya,Lewat SLA,4
TIK02601,2026-03-04,Rabu,12:35,Laboratorium,Sistem Akademik,Rendah,WhatsApp,45,14.4,1,Ya,Sesuai SLA,5
TIK02602,2026-03-04,Rabu,12:35,Kemahasiswaan,Sistem Akademik,Rendah,WhatsApp,86,10.8,1,Tidak,Sesuai SLA,3
TIK02603,2026-03-04,Rabu,13:15,Keuangan,Akun/Login,Rendah,WhatsApp,40,2.9,1,Tidak,Sesuai SLA,4
TIK02604,2026-03-04,Rabu,13:25,Keuangan,Internet/WiFi,Tinggi,Email,69,9.7,1,Tidak,Lewat SLA,2
TIK02605,2026-03-04,Rabu,13:45,Perpustakaan,Internet/WiFi,Rendah,WhatsApp,61,10.9,2,Tidak,Sesuai SLA,3
TIK02606,2026-03-04,Rabu,14:20,Umum,Proyektor,Rendah,WhatsApp,36,4.4,1,Tidak,Sesuai SLA,4
TIK02607,2026-03-04,Rabu,14:30,Perpustakaan,Printer,Rendah,Datang Langsung,27,3.5,1,Tidak,Sesuai SLA,5
TIK02608,2026-03-04,Rabu,15:15,Laboratorium,Printer,Sedang,Datang Langsung,100,1.9,1,Tidak,Sesuai SLA,4
TIK02609,2026-03-05,Kamis,07:00,Akademik,Akun/Login,Rendah,WhatsApp,51,2.1,1,Tidak,Sesuai SLA,4
TIK02610,2026-03-05,Kamis,07:55,Keuangan,Sistem Akademik,Rendah,Form Online,79,11.1,1,Tidak,Sesuai SLA,3
TIK02611,2026-03-05,Kamis,08:15,Keuangan,Printer,Rendah,WhatsApp,43,4.3,2,Tidak,Sesuai SLA,4
TIK02612,2026-03-05,Kamis,08:25,Perpustakaan,Sistem Akademik,Rendah,Form Online,61,13.5,1,Ya,Sesuai SLA,4
TIK02613,2026-03-05,Kamis,08:30,Akademik,Printer,Rendah,Email,70,4.3,1,Tidak,Sesuai SLA,4
TIK02614,2026-03-05,Kamis,08:45,Laboratorium,Sistem Akademik,Sedang,WhatsApp,48,14.6,1,Ya,Lewat SLA,3
TIK02615,2026-03-05,Kamis,08:50,Perpustakaan,Printer,Rendah,Datang Langsung,36,3.0,2,Tidak,Sesuai SLA,5
TIK02616,2026-03-05,Kamis,08:50,Keuangan,Sistem Akademik,Rendah,WhatsApp,36,12.4,1,Tidak,Sesuai SLA,3
TIK02617,2026-03-05,Kamis,08:55,Laboratorium,Printer,Sedang,Email,86,4.9,1,Tidak,Sesuai SLA,5
TIK02618,2026-03-05,Kamis,09:15,Laboratorium,Printer,Sedang,WhatsApp,38,6.4,1,Tidak,Sesuai SLA,4
TIK02619,2026-03-05,Kamis,09:20,Keuangan,Printer,Rendah,WhatsApp,70,3.9,2,Tidak,Sesuai SLA,4
TIK02620,2026-03-05,Kamis,09:40,Program Studi,Printer,Rendah,Form Online,71,4.9,1,Tidak,Sesuai SLA,4
TIK02621,2026-03-05,Kamis,09:50,Program Studi,Internet/WiFi,Sedang,Form Online,48,6.3,1,Tidak,Sesuai SLA,3
TIK02622,2026-03-05,Kamis,10:05,Program Studi,Sistem Akademik,Sedang,Email,88,15.2,1,Ya,Lewat SLA,3
TIK02623,2026-03-05,Kamis,10:15,Akademik,Internet/WiFi,Sedang,Form Online,52,7.8,1,Tidak,Sesuai SLA,5
TIK02624,2026-03-05,Kamis,10:15,Keuangan,Internet/WiFi,Rendah,WhatsApp,48,6.8,1,Tidak,Sesuai SLA,4
TIK02625,2026-03-05,Kamis,10:25,Akademik,Internet/WiFi,Sedang,WhatsApp,71,7.2,1,Tidak,Sesuai SLA,4
TIK02626,2026-03-05,Kamis,10:30,Keuangan,Proyektor,Sedang,WhatsApp,21,2.7,2,Tidak,Sesuai SLA,5
TIK02627,2026-03-05,Kamis,10:50,Umum,Internet/WiFi,Sedang,Datang Langsung,43,11.2,2,Tidak,Lewat SLA,3
TIK02628,2026-03-05,Kamis,10:50,Program Studi,Akun/Login,Rendah,Datang Langsung,34,1.3,1,Tidak,Sesuai SLA,5
TIK02629,2026-03-05,Kamis,10:55,Keuangan,Komputer/Laptop,Rendah,Form Online,54,4.8,2,Tidak,Sesuai SLA,4
TIK02630,2026-03-05,Kamis,11:00,Keuangan,Internet/WiFi,Sedang,Form Online,44,8.9,1,Tidak,Sesuai SLA,4
TIK02631,2026-03-05,Kamis,11:05,Akademik,Komputer/Laptop,Sedang,WhatsApp,38,8.0,1,Tidak,Sesuai SLA,5
TIK02632,2026-03-05,Kamis,11:15,Laboratorium,Printer,Tinggi,WhatsApp,13,5.8,1,Tidak,Sesuai SLA,4
TIK02633,2026-03-05,Kamis,11:30,Umum,Akun/Login,Rendah,Datang Langsung,53,0.4,2,Tidak,Sesuai SLA,4
TIK02634,2026-03-05,Kamis,11:40,Program Studi,Sistem Akademik,Rendah,WhatsApp,67,9.1,1,Tidak,Sesuai SLA,4
TIK02635,2026-03-05,Kamis,11:45,Kemahasiswaan,Internet/WiFi,Sedang,WhatsApp,42,10.3,2,Tidak,Lewat SLA,2
TIK02636,2026-03-05,Kamis,11:45,Perpustakaan,Internet/WiFi,Rendah,WhatsApp,32,7.4,1,Tidak,Sesuai SLA,4
TIK02637,2026-03-05,Kamis,11:45,Laboratorium,Printer,Tinggi,Form Online,39,6.7,2,Ya,Lewat SLA,5
TIK02638,2026-03-05,Kamis,11:55,Akademik,Komputer/Laptop,Rendah,Form Online,83,7.4,2,Tidak,Sesuai SLA,3
TIK02639,2026-03-05,Kamis,11:55,Akademik,Internet/WiFi,Rendah,Form Online,74,6.4,2,Tidak,Sesuai SLA,4
TIK02640,2026-03-05,Kamis,12:10,Laboratorium,Proyektor,Rendah,Email,93,3.3,1,Tidak,Sesuai SLA,5
TIK02641,2026-03-05,Kamis,12:20,Kemahasiswaan,Internet/WiFi,Rendah,WhatsApp,39,7.8,1,Tidak,Sesuai SLA,4
TIK02642,2026-03-05,Kamis,12:20,Keuangan,Internet/WiFi,Rendah,Form Online,58,5.8,1,Tidak,Sesuai SLA,4
TIK02643,2026-03-05,Kamis,12:25,Program Studi,Sistem Akademik,Sedang,Form Online,42,11.4,1,Tidak,Lewat SLA,4
TIK02644,2026-03-05,Kamis,12:50,Akademik,Sistem Akademik,Tinggi,Email,80,12.3,2,Tidak,Lewat SLA,2
TIK02645,2026-03-05,Kamis,13:00,Laboratorium,Printer,Rendah,Email,68,3.8,1,Tidak,Sesuai SLA,5
TIK02646,2026-03-05,Kamis,13:25,Akademik,Akun/Login,Rendah,WhatsApp,66,3.9,1,Tidak,Sesuai SLA,4
TIK02647,2026-03-05,Kamis,14:25,Akademik,Akun/Login,Rendah,Form Online,88,4.2,2,Tidak,Sesuai SLA,4
TIK02648,2026-03-05,Kamis,15:00,Program Studi,Internet/WiFi,Rendah,Form Online,69,8.6,2,Tidak,Sesuai SLA,3
TIK02649,2026-03-05,Kamis,15:05,Perpustakaan,Internet/WiFi,Tinggi,Datang Langsung,14,6.7,1,Tidak,Lewat SLA,4
TIK02650,2026-03-05,Kamis,15:30,Laboratorium,Komputer/Laptop,Rendah,Email,100,5.5,1,Tidak,Sesuai SLA,3
TIK02651,2026-03-06,Jumat,07:05,Keuangan,Internet/WiFi,Tinggi,Email,55,9.4,2,Tidak,Lewat SLA,3
TIK02652,2026-03-06,Jumat,07:10,Kemahasiswaan,Proyektor,Sedang,Email,56,3.7,2,Tidak,Sesuai SLA,4
TIK02653,2026-03-06,Jumat,08:15,Program Studi,Sistem Akademik,Rendah,Form Online,63,14.3,2,Ya,Sesuai SLA,3
TIK02654,2026-03-06,Jumat,08:25,Kemahasiswaan,Proyektor,Sedang,Form Online,60,7.4,1,Tidak,Sesuai SLA,3
TIK02655,2026-03-06,Jumat,08:25,Perpustakaan,Sistem Akademik,Rendah,Datang Langsung,56,10.3,1,Tidak,Sesuai SLA,4
TIK02656,2026-03-06,Jumat,08:40,Laboratorium,Internet/WiFi,Sedang,WhatsApp,24,6.8,2,Tidak,Sesuai SLA,4
TIK02657,2026-03-06,Jumat,08:45,Akademik,Printer,Sedang,Datang Langsung,31,2.2,1,Tidak,Sesuai SLA,5
TIK02658,2026-03-06,Jumat,09:05,Program Studi,Sistem Akademik,Tinggi,Email,56,15.9,2,Ya,Lewat SLA,2
TIK02659,2026-03-06,Jumat,09:05,Laboratorium,Proyektor,Rendah,WhatsApp,31,8.2,1,Tidak,Sesuai SLA,4
TIK02660,2026-03-06,Jumat,09:10,Program Studi,Akun/Login,Rendah,Form Online,60,10.4,1,Tidak,Sesuai SLA,5
TIK02661,2026-03-06,Jumat,09:20,Kemahasiswaan,Internet/WiFi,Rendah,Email,77,9.8,1,Ya,Sesuai SLA,3
TIK02662,2026-03-06,Jumat,09:20,Umum,Internet/WiFi,Sedang,Datang Langsung,54,7.8,2,Tidak,Sesuai SLA,3
TIK02663,2026-03-06,Jumat,09:35,Program Studi,Internet/WiFi,Sedang,Email,57,7.1,1,Tidak,Sesuai SLA,4
TIK02664,2026-03-06,Jumat,09:55,Kemahasiswaan,Sistem Akademik,Sedang,WhatsApp,22,10.4,1,Tidak,Lewat SLA,3
TIK02665,2026-03-06,Jumat,10:10,Program Studi,Sistem Akademik,Sedang,WhatsApp,63,12.3,1,Ya,Lewat SLA,3
TIK02666,2026-03-06,Jumat,10:15,Laboratorium,Sistem Akademik,Rendah,Datang Langsung,44,11.3,1,Ya,Sesuai SLA,4
TIK02667,2026-03-06,Jumat,10:35,Program Studi,Akun/Login,Rendah,Form Online,109,5.8,1,Tidak,Sesuai SLA,3
TIK02668,2026-03-06,Jumat,10:35,Perpustakaan,Komputer/Laptop,Rendah,Datang Langsung,34,4.1,2,Tidak,Sesuai SLA,5
TIK02669,2026-03-06,Jumat,10:40,Umum,Sistem Akademik,Rendah,Form Online,69,10.1,1,Tidak,Sesuai SLA,3
TIK02670,2026-03-06,Jumat,10:55,Akademik,Sistem Akademik,Sedang,Form Online,52,12.0,2,Tidak,Lewat SLA,4
TIK02671,2026-03-06,Jumat,11:05,Laboratorium,Komputer/Laptop,Rendah,Form Online,97,7.3,1,Tidak,Sesuai SLA,4
TIK02672,2026-03-06,Jumat,11:20,Keuangan,Internet/WiFi,Rendah,WhatsApp,35,7.4,1,Tidak,Sesuai SLA,5
TIK02673,2026-03-06,Jumat,11:30,Akademik,Akun/Login,Sedang,Email,71,5.9,2,Tidak,Sesuai SLA,4
TIK02674,2026-03-06,Jumat,11:35,Laboratorium,Komputer/Laptop,Rendah,Email,89,7.8,1,Tidak,Sesuai SLA,4
TIK02675,2026-03-06,Jumat,11:45,Keuangan,Komputer/Laptop,Rendah,Email,82,6.7,2,Tidak,Sesuai SLA,4
TIK02676,2026-03-06,Jumat,12:00,Umum,Sistem Akademik,Rendah,Form Online,79,9.6,2,Tidak,Sesuai SLA,4
TIK02677,2026-03-06,Jumat,12:25,Kemahasiswaan,Sistem Akademik,Tinggi,Form Online,33,13.7,2,Ya,Lewat SLA,3
TIK02678,2026-03-06,Jumat,12:35,Keuangan,Sistem Akademik,Rendah,Email,80,12.9,2,Ya,Sesuai SLA,3
TIK02679,2026-03-06,Jumat,13:30,Program Studi,Printer,Rendah,Form Online,72,5.0,1,Tidak,Sesuai SLA,4
TIK02680,2026-03-06,Jumat,14:10,Perpustakaan,Komputer/Laptop,Sedang,Form Online,53,8.3,1,Ya,Sesuai SLA,4
TIK02681,2026-03-06,Jumat,14:20,Akademik,Sistem Akademik,Rendah,WhatsApp,38,14.5,2,Ya,Sesuai SLA,4
TIK02682,2026-03-06,Jumat,14:35,Akademik,Sistem Akademik,Sedang,Form Online,78,14.3,1,Ya,Lewat SLA,3
TIK02683,2026-03-06,Jumat,15:00,Akademik,Internet/WiFi,Rendah,Datang Langsung,48,9.1,1,Ya,Sesuai SLA,4
TIK02684,2026-03-06,Jumat,17:15,Umum,Proyektor,Sedang,WhatsApp,50,3.5,1,Tidak,Sesuai SLA,4
TIK02685,2026-03-07,Sabtu,07:00,Program Studi,Proyektor,Sedang,Datang Langsung,29,3.5,1,Tidak,Sesuai SLA,5
TIK02686,2026-03-07,Sabtu,07:00,Program Studi,Komputer/Laptop,Tinggi,WhatsApp,21,6.7,3,Tidak,Lewat SLA,4
TIK02687,2026-03-07,Sabtu,07:00,Program Studi,Sistem Akademik,Sedang,WhatsApp,55,11.0,1,Tidak,Lewat SLA,3
TIK02688,2026-03-07,Sabtu,07:05,Kemahasiswaan,Sistem Akademik,Tinggi,WhatsApp,18,15.5,3,Ya,Lewat SLA,4
TIK02689,2026-03-07,Sabtu,07:20,Akademik,Sistem Akademik,Tinggi,WhatsApp,27,13.9,2,Ya,Lewat SLA,3
TIK02690,2026-03-07,Sabtu,07:30,Laboratorium,Komputer/Laptop,Tinggi,WhatsApp,29,6.0,3,Tidak,Sesuai SLA,4
TIK02691,2026-03-07,Sabtu,07:50,Laboratorium,Komputer/Laptop,Tinggi,Form Online,38,8.2,2,Tidak,Lewat SLA,3
TIK02692,2026-03-07,Sabtu,07:55,Keuangan,Internet/WiFi,Sedang,Form Online,44,7.0,1,Tidak,Sesuai SLA,5
TIK02693,2026-03-07,Sabtu,08:00,Akademik,Komputer/Laptop,Rendah,WhatsApp,33,4.4,1,Tidak,Sesuai SLA,5
TIK02694,2026-03-07,Sabtu,08:10,Laboratorium,Komputer/Laptop,Tinggi,Form Online,31,8.2,1,Ya,Lewat SLA,4
TIK02695,2026-03-07,Sabtu,08:20,Kemahasiswaan,Akun/Login,Rendah,Form Online,63,2.3,1,Tidak,Sesuai SLA,4
TIK02696,2026-03-07,Sabtu,08:45,Keuangan,Akun/Login,Sedang,Form Online,72,3.8,1,Tidak,Sesuai SLA,5
TIK02697,2026-03-07,Sabtu,08:55,Keuangan,Komputer/Laptop,Rendah,WhatsApp,35,6.7,1,Ya,Sesuai SLA,3
TIK02698,2026-03-07,Sabtu,09:00,Laboratorium,Internet/WiFi,Rendah,Form Online,60,6.8,1,Tidak,Sesuai SLA,5
TIK02699,2026-03-07,Sabtu,09:35,Program Studi,Sistem Akademik,Rendah,WhatsApp,59,8.5,1,Tidak,Sesuai SLA,4
TIK02700,2026-03-07,Sabtu,09:50,Akademik,Akun/Login,Sedang,WhatsApp,64,5.2,1,Tidak,Sesuai SLA,4
TIK02701,2026-03-07,Sabtu,10:05,Keuangan,Internet/WiFi,Sedang,WhatsApp,34,7.4,2,Tidak,Sesuai SLA,5
TIK02702,2026-03-07,Sabtu,10:05,Kemahasiswaan,Printer,Sedang,Email,62,4.8,1,Tidak,Sesuai SLA,4
TIK02703,2026-03-07,Sabtu,10:20,Laboratorium,Akun/Login,Sedang,WhatsApp,55,4.1,1,Tidak,Sesuai SLA,4
TIK02704,2026-03-07,Sabtu,10:20,Umum,Internet/WiFi,Rendah,Form Online,62,7.7,1,Ya,Sesuai SLA,4
TIK02705,2026-03-07,Sabtu,10:40,Akademik,Akun/Login,Rendah,Datang Langsung,38,1.2,1,Tidak,Sesuai SLA,5
TIK02706,2026-03-07,Sabtu,10:45,Keuangan,Akun/Login,Rendah,WhatsApp,51,2.0,1,Tidak,Sesuai SLA,4
TIK02707,2026-03-07,Sabtu,10:55,Laboratorium,Internet/WiFi,Rendah,Form Online,68,6.1,2,Tidak,Sesuai SLA,4
TIK02708,2026-03-07,Sabtu,11:15,Laboratorium,Sistem Akademik,Tinggi,Form Online,54,12.9,1,Ya,Lewat SLA,3
TIK02709,2026-03-07,Sabtu,12:05,Akademik,Komputer/Laptop,Tinggi,WhatsApp,23,9.0,3,Ya,Lewat SLA,4
TIK02710,2026-03-07,Sabtu,12:05,Keuangan,Komputer/Laptop,Rendah,WhatsApp,57,4.7,2,Tidak,Sesuai SLA,5
TIK02711,2026-03-07,Sabtu,12:10,Akademik,Proyektor,Rendah,WhatsApp,42,10.1,2,Tidak,Sesuai SLA,4
TIK02712,2026-03-07,Sabtu,12:20,Akademik,Akun/Login,Sedang,WhatsApp,25,3.6,1,Tidak,Sesuai SLA,4
TIK02713,2026-03-07,Sabtu,12:25,Kemahasiswaan,Internet/WiFi,Sedang,Form Online,44,12.8,1,Tidak,Lewat SLA,3
TIK02714,2026-03-07,Sabtu,12:30,Keuangan,Akun/Login,Rendah,Form Online,79,3.1,2,Tidak,Sesuai SLA,5
TIK02715,2026-03-07,Sabtu,12:45,Laboratorium,Sistem Akademik,Sedang,Email,76,10.2,1,Tidak,Lewat SLA,3
TIK02716,2026-03-07,Sabtu,12:55,Perpustakaan,Komputer/Laptop,Sedang,WhatsApp,20,5.5,1,Tidak,Sesuai SLA,4
TIK02717,2026-03-07,Sabtu,12:55,Kemahasiswaan,Internet/WiFi,Rendah,WhatsApp,44,6.8,1,Tidak,Sesuai SLA,4
TIK02718,2026-03-07,Sabtu,13:05,Perpustakaan,Akun/Login,Sedang,WhatsApp,77,3.6,1,Tidak,Sesuai SLA,5
TIK02719,2026-03-07,Sabtu,13:10,Perpustakaan,Sistem Akademik,Sedang,WhatsApp,29,12.4,2,Tidak,Lewat SLA,4
TIK02720,2026-03-07,Sabtu,13:15,Keuangan,Sistem Akademik,Rendah,Form Online,58,9.1,1,Tidak,Sesuai SLA,4
TIK02721,2026-03-07,Sabtu,13:50,Akademik,Akun/Login,Tinggi,WhatsApp,22,8.6,2,Ya,Lewat SLA,4
TIK02722,2026-03-07,Sabtu,14:00,Akademik,Internet/WiFi,Rendah,Datang Langsung,33,4.9,2,Tidak,Sesuai SLA,5
TIK02723,2026-03-07,Sabtu,14:50,Keuangan,Komputer/Laptop,Tinggi,Email,56,9.4,1,Tidak,Lewat SLA,3
TIK02724,2026-03-07,Sabtu,14:55,Keuangan,Internet/WiFi,Rendah,WhatsApp,45,8.3,1,Tidak,Sesuai SLA,4
TIK02725,2026-03-07,Sabtu,15:00,Perpustakaan,Komputer/Laptop,Rendah,Form Online,64,8.8,2,Tidak,Sesuai SLA,4
TIK02726,2026-03-07,Sabtu,15:40,Kemahasiswaan,Internet/WiFi,Tinggi,WhatsApp,31,7.5,3,Tidak,Lewat SLA,4
TIK02727,2026-03-07,Sabtu,15:55,Kemahasiswaan,Komputer/Laptop,Rendah,Form Online,83,5.3,1,Tidak,Sesuai SLA,3
TIK02728,2026-03-07,Sabtu,16:30,Program Studi,Internet/WiFi,Sedang,Email,68,11.6,2,Ya,Lewat SLA,3
TIK02729,2026-03-08,Minggu,07:00,Program Studi,Internet/WiFi,Sedang,WhatsApp,48,12.1,1,Ya,Lewat SLA,3
TIK02730,2026-03-08,Minggu,07:00,Umum,Internet/WiFi,Rendah,Form Online,52,7.6,1,Tidak,Sesuai SLA,4
TIK02731,2026-03-08,Minggu,07:05,Perpustakaan,Akun/Login,Sedang,Datang Langsung,25,3.7,2,Tidak,Sesuai SLA,4
TIK02732,2026-03-08,Minggu,07:25,Kemahasiswaan,Sistem Akademik,Rendah,WhatsApp,64,10.6,2,Tidak,Sesuai SLA,4
TIK02733,2026-03-08,Minggu,07:40,Akademik,Komputer/Laptop,Rendah,WhatsApp,48,6.6,1,Tidak,Sesuai SLA,4
TIK02734,2026-03-08,Minggu,07:40,Akademik,Proyektor,Rendah,Datang Langsung,53,1.5,2,Tidak,Sesuai SLA,4
TIK02735,2026-03-08,Minggu,07:55,Akademik,Akun/Login,Rendah,WhatsApp,64,2.0,1,Tidak,Sesuai SLA,5
TIK02736,2026-03-08,Minggu,07:55,Program Studi,Sistem Akademik,Sedang,Datang Langsung,23,11.3,1,Ya,Lewat SLA,4
TIK02737,2026-03-08,Minggu,08:25,Akademik,Proyektor,Rendah,WhatsApp,36,5.8,1,Tidak,Sesuai SLA,4
TIK02738,2026-03-08,Minggu,08:25,Kemahasiswaan,Akun/Login,Tinggi,WhatsApp,20,2.8,2,Tidak,Sesuai SLA,5
TIK02739,2026-03-08,Minggu,08:30,Umum,Proyektor,Rendah,Email,81,3.9,1,Tidak,Sesuai SLA,5
TIK02740,2026-03-08,Minggu,08:30,Umum,Akun/Login,Rendah,Datang Langsung,54,1.6,1,Tidak,Sesuai SLA,4
TIK02741,2026-03-08,Minggu,09:05,Akademik,Sistem Akademik,Sedang,WhatsApp,30,11.6,1,Tidak,Lewat SLA,2
TIK02742,2026-03-08,Minggu,09:15,Keuangan,Akun/Login,Rendah,WhatsApp,53,4.2,1,Tidak,Sesuai SLA,5
TIK02743,2026-03-08,Minggu,09:20,Kemahasiswaan,Sistem Akademik,Sedang,Datang Langsung,37,15.9,1,Ya,Lewat SLA,2
